mileage_per_year,model_year,price,car_age,sold
19980,2003,47098.18,21,yes
22170,2007,68341.83,17,no
8864,2000,67102.04,24,no
13013,2001,74605.62,23,no
12550,2001,63034.22,23,yes
12765,2006,92265.13,18,no
18221,2001,48439.62,23,no
19846,2002,34519.9,22,yes
12668,2000,16465.29,24,yes
9427,2009,25203.52,15,yes
10820,2007,76870.85,17,no
12590,2011,96976.24,13,no
12722,2002,58494.81,22,yes
12644,2005,42059.07,19,yes
22475,2006,83687.69,18,no
10623,1998,78917.4,26,yes
12184,1999,57166.83,25,yes
13361,2014,69991.35,10,no
23623,2004,55854.88,20,no
12809,2008,32300.81,16,yes
10615,2011,90582.0,13,yes
14525,2011,44307.55,13,yes
5888,2007,95932.04,17,no
14945,2003,89718.57,21,yes
5625,2006,67155.02,18,no
12930,2008,39834.33,16,yes
10342,2002,111667.86,22,yes
8741,2005,74488.52,19,no
23676,2003,53082.76,21,no
10015,1998,53241.97,26,no
27865,2010,51258.26,14,yes
11378,1999,23224.9,25,yes
13416,2012,60247.18,12,yes
21371,2012,47526.35,12,no
9435,2000,93855.84,24,yes
13317,2002,108208.52,22,no
19102,2007,103034.32,17,yes
21274,2000,89397.22,24,yes
17894,2008,94265.92,16,no
16381,2001,69841.93,23,no
28383,2007,58362.96,17,yes
11108,1998,60808.2,26,yes
11070,2009,109228.42,15,yes
8099,2011,49220.32,13,no
9620,2005,47678.75,19,yes
15431,1999,71376.62,25,no
15264,2006,30603.41,18,yes
15027,2004,45297.62,20,yes
9789,1999,28143.69,25,yes
9265,2008,24023.83,16,yes
9984,2006,100720.95,18,yes
16899,2008,77894.24,16,no
14971,2000,33657.3,24,yes
20882,2009,81841.77,15,no
12049,2014,60055.7,10,no
10612,2009,66399.68,15,yes
16175,2000,76778.44,24,no
10812,2008,113106.14,16,no
24393,2004,51777.6,20,yes
17416,2014,98483.88,10,no
9094,1998,60188.5,26,yes
12656,2001,42276.11,23,no
17336,1998,74108.33,26,no
16802,2002,97417.17,22,no
8668,2013,110591.17,11,no
9183,2001,42187.07,23,no
8050,1998,8686.57,26,yes
13476,2006,40554.56,18,yes
14156,1998,10548.56,26,yes
19508,2007,59623.13,17,no
17506,2005,41681.49,19,yes
7699,2003,56038.41,21,yes
11297,2000,35681.76,24,yes
7397,1998,61663.32,26,yes
10080,2003,97004.52,21,no
8041,2003,63546.9,21,no
18269,2002,75596.63,22,no
11784,1999,99656.87,25,no
12983,2004,35677.38,20,yes
10996,2007,43915.0,17,yes
20580,2009,96230.76,15,no
15452,1998,106145.48,26,no
8123,1998,100400.57,26,no
11317,2009,102967.9,15,no
14854,2005,35686.44,19,yes
13276,2002,70628.8,22,yes
21482,1999,75515.34,25,no
21961,1999,64837.1,25,no
11862,2001,27515.9,23,yes
15645,1999,70650.39,25,no
10008,1998,87193.28,26,no
23361,1998,96358.8,26,no
10523,1998,101704.75,26,no
13229,2004,95819.37,20,no
12551,2002,54242.76,22,yes
13947,2011,85269.92,13,no
13391,2002,100759.3,22,yes
11960,2000,103527.2,24,yes
7939,1998,94273.58,26,no
9879,2011,79243.13,13,yes
19815,2002,81901.23,22,no
9459,2005,35434.16,19,yes
8111,1999,78597.04,25,no
19679,2005,54894.8,19,yes
27190,2015,81065.04,9,no
10668,2001,84230.59,23,no
22011,1999,21423.47,25,yes
21242,2008,42573.35,16,yes
22652,1999,62793.49,25,no
9952,2011,44969.24,13,yes
16402,1999,63318.05,25,no
10682,2002,49478.36,22,yes
15927,2010,61203.45,14,no
12619,2006,20508.03,18,yes
12018,2017,57967.01,7,yes
7653,2011,99433.39,13,yes
10942,1999,56370.46,25,yes
18881,2004,34440.02,20,yes
9483,2008,54917.82,16,yes
8526,2005,90130.0,19,no
9678,2014,115291.4,10,yes
10344,2002,57450.78,22,yes
18116,2001,51998.31,23,yes
16319,2000,58128.46,24,yes
11409,2013,91693.16,11,yes
9421,2008,87758.07,16,yes
8598,2010,49967.6,14,no
15309,2007,105056.21,17,yes
14992,2002,35622.05,22,yes
8265,2014,36205.68,10,yes
12153,1999,53026.4,25,yes
10535,2008,80506.81,16,no
16190,2003,39939.68,21,yes
13493,2011,73863.92,13,no
18830,2004,37250.03,20,yes
18697,1999,113671.21,25,no
14927,1999,55863.48,25,yes
16691,2011,91661.99,13,no
23095,2005,77130.93,19,no
28357,1998,74653.07,26,no
11194,2004,102847.16,20,yes
13022,2005,22140.09,19,yes
23976,2004,89742.22,20,no
12364,2012,75379.56,12,yes
16227,2008,70158.7,16,no
23549,2011,103514.79,13,yes
31268,2008,27119.1,16,yes
10512,1999,63750.99,25,no
14432,2000,84316.15,24,yes
8038,2013,75288.51,11,no
13454,2007,49788.68,17,yes
8385,2005,80719.44,19,no
11174,2010,95186.14,14,no
7815,1999,77413.32,25,no
7351,2003,38694.33,21,yes
10530,2008,48601.49,16,yes
7260,2006,42258.54,18,yes
17358,2015,107207.43,9,no
13876,2004,46513.75,20,yes
11540,2003,86456.42,21,no
14160,2004,65633.67,20,no
16162,2003,79544.84,21,no
20670,2008,53038.34,16,no
13276,2006,106620.66,18,yes
31500,2015,109300.14,9,no
15795,1999,67166.99,25,no
22331,2002,25112.04,22,yes
18524,2001,63001.45,23,no
10086,2004,48404.02,20,yes
18221,2014,33218.96,10,yes
14599,2001,103206.91,23,yes
17767,1999,41760.71,25,yes
6050,2009,75099.59,15,no
14736,2004,40506.47,20,yes
19741,2001,92130.53,23,no
21601,2000,62788.21,24,no
16424,2011,41012.48,13,yes
25135,2011,48566.33,13,yes
13315,2006,99795.84,18,yes
10967,2007,79744.27,17,no
10524,2005,99763.6,19,yes
18773,2011,49979.27,13,yes
13123,2015,53177.21,9,no
12858,2004,19864.0,20,yes
22179,2001,82149.32,23,no
13361,1999,47306.02,25,yes
7896,2002,76803.04,22,yes
24380,1998,99764.22,26,no
16386,2014,66158.24,10,no
12891,2013,56074.06,11,yes
10699,1999,34577.13,25,yes
8935,2002,107190.69,22,yes
17885,2002,62413.9,22,no
22819,2002,28720.22,22,yes
17262,2000,86909.86,24,no
19112,2001,37434.39,23,yes
17756,2016,83205.39,8,no
11022,2003,93192.73,21,yes
18674,2009,103720.49,15,yes
24691,1998,41478.58,26,yes
13124,2001,41809.52,23,yes
13444,2011,73078.21,13,yes
10602,2003,27499.99,21,yes
14794,2000,92680.66,24,yes
7369,2002,86884.5,22,yes
7804,2002,54644.38,22,yes
14786,2001,70524.96,23,no
10363,1998,41990.12,26,yes
14739,2008,84495.47,16,no
11444,1998,73752.64,26,yes
18290,2002,71814.57,22,no
19986,2005,82287.29,19,no
20363,2002,60212.66,22,no
10127,2010,69577.22,14,yes
20660,2009,42972.59,15,yes
13709,2006,108779.77,18,no
11615,2004,111145.53,20,yes
11617,2007,94155.74,17,no
13224,2002,64696.69,22,yes
19197,2000,76643.03,24,no
12143,2002,82002.76,22,yes
5537,2017,62032.92,7,yes
28473,1998,88764.25,26,no
14718,2001,43298.56,23,yes
13411,2000,97270.65,24,no
11975,1999,38924.56,25,yes
5392,2004,53310.17,20,yes
10738,2012,110193.45,12,no
12117,2004,68947.67,20,no
17537,2006,86198.42,18,no
13350,2001,55614.57,23,no
9326,2002,40233.3,22,yes
26499,2002,55643.65,22,no
16775,2001,46319.21,23,yes
14853,2000,33498.54,24,yes
15080,2000,22383.83,24,yes
8272,2005,54277.35,19,yes
17122,1998,90925.41,26,no
17118,2003,70850.88,21,no
10746,1998,20869.72,26,yes
12622,2003,78153.71,21,no
8451,2002,86381.14,22,no
18377,2003,46586.74,21,no
8693,2000,8243.8,24,yes
16056,2002,89753.56,22,no
9294,2002,81667.75,22,no
6766,2003,79424.65,21,yes
10382,2008,48978.88,16,yes
21467,2003,49681.33,21,yes
8468,2012,75489.49,12,yes
9075,2005,77193.37,19,no
15940,2011,84471.82,13,no
10627,2010,108354.83,14,yes
12635,2009,93446.26,15,no
17104,1999,85496.21,25,no
26035,2001,44475.17,23,yes
16097,2000,89365.59,24,no
16080,2006,43039.75,18,no
10564,1999,41693.29,25,yes
22523,2004,41085.9,20,yes
15942,2011,97000.17,13,no
11564,2005,83954.28,19,no
8275,2007,86652.28,17,no
13327,2009,65302.48,15,yes
11060,2001,56703.28,23,yes
14354,2009,39960.44,15,yes
10494,1998,51861.22,26,yes
27386,2009,92526.86,15,no
19136,2000,49887.4,24,no
22866,1999,47630.88,25,yes
7186,2005,29607.09,19,yes
13415,2014,55315.98,10,yes
13203,2006,32344.52,18,yes
8617,1998,56252.01,26,yes
13577,1999,46716.0,25,yes
13959,2008,32422.68,16,yes
12262,2001,28275.36,23,yes
18681,1998,48904.95,26,yes
13019,2001,82852.26,23,no
25083,2013,91791.08,11,no
18755,1998,68809.44,26,no
20763,1999,43561.22,25,yes
10722,2000,83561.14,24,no
13821,2000,4915.15,24,yes
16385,2001,61668.25,23,no
16033,2009,78825.5,15,no
9972,2002,66553.31,22,no
11545,2015,81649.21,9,yes
14402,1998,70483.0,26,no
7712,2011,101080.67,13,no
15226,1999,57117.89,25,yes
14072,2003,44153.81,21,yes
15574,2008,95276.72,16,no
22237,2000,74349.87,24,no
22616,2005,55908.12,19,no
10834,2003,25284.97,21,yes
7946,2001,84567.64,23,yes
23307,2013,71669.13,11,no
17825,2005,57706.18,19,no
15297,2000,53448.07,24,yes
10070,2006,55514.12,18,yes
12351,2005,58313.49,19,yes
7471,2005,92872.94,19,yes
13948,2002,80974.42,22,no
12718,2003,14530.12,21,yes
12271,2003,68962.35,21,no
8891,2004,40387.48,20,yes
13905,2000,51145.5,24,yes
11429,1999,36824.83,25,yes
11742,2002,75348.96,22,yes
9872,2005,50971.03,19,yes
16924,1999,28211.25,25,yes
11036,1998,97211.67,26,yes
9184,2010,45502.34,14,yes
11643,2011,67249.47,13,no
23318,2016,94990.17,8,no
11573,2000,101916.21,24,yes
9084,2005,38974.32,19,yes
13012,2005,72781.72,19,yes
13716,2001,75300.79,23,no
9892,1999,87152.6,25,no
13421,2004,88660.42,20,yes
9875,2006,58874.6,18,no
14433,2003,54395.82,21,yes
12942,2001,74705.55,23,yes
8232,2003,27962.94,21,yes
9145,2012,47869.11,12,yes
14441,2011,80903.22,13,no
7654,1999,33463.5,25,yes
9113,2011,115815.59,13,yes
12143,2007,102146.56,17,no
14407,2001,68763.17,23,no
9350,2000,86235.49,24,yes
13613,2010,89468.86,14,yes
15543,1999,30266.4,25,yes
20713,2009,81979.77,15,no
11475,2007,76646.49,17,yes
16201,2001,41608.23,23,yes
8473,2012,99951.35,12,no
20703,2008,93900.55,16,no
10142,2010,68520.96,14,yes
22271,2001,51648.55,23,yes
11293,2005,87399.62,19,yes
13242,2013,69127.22,11,yes
20433,2003,42925.04,21,yes
12618,2009,108375.54,15,yes
17992,2001,59602.18,23,yes
14914,2015,67426.06,9,yes
19255,2007,71977.2,17,no
8826,2002,48848.27,22,yes
21516,2004,35169.94,20,yes
14117,2016,109927.01,8,no
13712,2003,53208.33,21,yes
18096,1999,63979.91,25,no
11138,2016,71872.7,8,yes
16962,2007,40841.15,17,yes
12237,1998,83668.67,26,yes
11431,2007,63569.95,17,no
11126,2001,18881.79,23,yes
13074,2002,80609.54,22,no
9753,2007,74300.13,17,no
6773,2007,88600.58,17,yes
26902,2002,39005.4,22,yes
17765,1999,8306.22,25,yes
12295,1998,73404.82,26,no
16441,2003,84985.22,21,no
13342,2003,86221.26,21,yes
20887,2000,78978.89,24,no
32244,2010,91505.64,14,no
11892,2002,71017.17,22,yes
17887,1998,64947.45,26,no
11607,2010,87422.57,14,yes
8559,1998,77154.03,26,no
10822,1998,21821.53,26,yes
14114,2001,65230.06,23,no
17262,2002,53268.87,22,yes
24077,2001,63916.36,23,no
17004,2000,101219.99,24,no
12373,1998,43573.8,26,yes
22974,2001,37112.06,23,yes
21152,2002,98751.05,22,no
24094,1998,21467.96,26,yes
15783,2001,56213.86,23,yes
6058,2013,44277.78,11,yes
17455,2011,31847.79,13,yes
13188,2009,39623.84,15,yes
18636,1998,86193.15,26,no
28479,2003,64309.38,21,no
11214,2006,110425.7,18,no
18808,1998,46060.78,26,yes
8047,2009,41428.46,15,yes
16131,2005,96296.87,19,no
24714,2012,61374.57,12,no
22191,2007,95837.76,17,no
9516,2006,72857.54,18,no
22043,2010,85535.85,14,no
9831,1998,49943.79,26,yes
14716,1998,47931.79,26,yes
16917,2013,108165.96,11,no
28400,1998,91137.31,26,no
22953,2009,79217.68,15,no
15985,2004,77303.53,20,no
9314,2003,31849.39,21,yes
10134,2005,97757.39,19,yes
10121,2012,86580.7,12,no
25368,2000,85157.47,24,no
7398,2006,103330.5,18,yes
12203,2004,91351.77,20,no
9829,1999,92352.86,25,no
16768,2009,29982.14,15,yes
10503,2007,35472.83,17,yes
12592,2007,50000.23,17,yes
20150,2007,103269.85,17,yes
19456,2005,31177.41,19,yes
13800,1998,87943.05,26,no
20645,2008,111697.23,16,yes
17998,2017,101381.07,7,no
9547,2008,38779.38,16,yes
11136,2008,55387.53,16,yes
13321,2013,81830.71,11,yes
11814,1998,82032.74,26,yes
12977,2008,42798.19,16,yes
15976,1998,70119.01,26,no
7681,2003,100427.47,21,yes
10451,1998,94193.57,26,yes
10760,2000,89513.44,24,yes
8088,2007,111904.27,17,yes
15211,2005,19693.91,19,yes
10912,2014,66841.71,10,no
17043,2008,75396.39,16,no
13221,2013,38228.22,11,yes
5856,2010,62966.95,14,no
11092,1998,55592.36,26,yes
9157,2000,41088.66,24,yes
13455,2002,25651.72,22,yes
8773,2015,37259.5,9,yes
19665,2009,84818.57,15,no
19404,2002,23291.98,22,yes
21254,1999,50665.52,25,yes
11120,2002,82730.68,22,yes
16095,2002,104198.63,22,yes
7848,2003,66631.71,21,yes
11006,2009,36748.82,15,yes
16100,2002,68771.23,22,no
26607,1999,67724.58,25,no
7005,2000,27296.27,24,yes
19004,2000,78497.57,24,no
10725,2001,105664.81,23,yes
16887,2001,31509.63,23,yes
11976,2000,24828.16,24,yes
12841,2006,75772.6,18,yes
12809,2001,53621.98,23,yes
21121,1999,30007.28,25,yes
21759,2009,53401.99,15,no
8730,2002,101963.33,22,no
9599,1998,68959.95,26,no
11114,1999,19093.59,25,yes
16518,2008,96837.42,16,no
15588,2001,35227.77,23,yes
15018,1998,4804.11,26,yes
19497,2007,55982.75,17,no
4189,2003,48143.58,21,yes
16966,2009,104790.32,15,yes
11643,2012,39652.39,12,yes
11411,2005,85108.93,19,no
9962,2000,68848.02,24,yes
12540,2001,55685.72,23,yes
13087,2000,16053.99,24,yes
8885,2000,61566.15,24,no
16050,2002,76762.48,22,no
9832,2011,81952.74,13,no
10265,2004,86997.73,20,no
14240,2015,42871.57,9,yes
11374,1998,74459.05,26,no
33669,2004,32955.73,20,yes
20421,2014,106854.88,10,yes
10335,2010,63250.05,14,yes
23552,2003,85362.31,21,no
7449,1998,38080.75,26,yes
12077,2005,45418.09,19,no
15628,2005,91600.66,19,no
9540,2002,29252.65,22,yes
20065,1998,55324.39,26,yes
13939,2002,80521.99,22,no
12973,2002,93156.31,22,yes
23011,2007,44466.09,17,yes
19996,2009,49914.02,15,yes
11357,2003,60501.22,21,yes
12175,2012,100065.2,12,yes
13063,1999,10981.32,25,yes
11041,1998,99940.88,26,no
13688,2000,18644.99,24,yes
11505,2005,56541.46,19,no
13429,2009,60417.82,15,yes
12692,1999,70449.22,25,yes
19558,2008,83802.42,16,no
12264,2000,40309.41,24,yes
8242,2002,81505.98,22,yes
6445,2012,79851.6,12,yes
14827,1998,21285.89,26,yes
11953,2013,57520.54,11,yes
9364,2009,91993.47,15,no
14687,2002,55727.82,22,no
5165,2004,91250.5,20,no
16458,2003,90058.35,21,no
10959,2005,83707.02,19,no
9808,2003,79590.58,21,no
12319,2008,43418.21,16,yes
5302,2014,38688.33,10,yes
9153,2006,51222.57,18,yes
14542,1998,39918.35,26,yes
15582,2002,85735.87,22,no
14246,2000,74214.0,24,no
10053,2008,96918.87,16,no
13657,2010,77336.38,14,no
11955,2009,91627.57,15,yes
12646,2008,95226.32,16,no
9006,2002,69037.15,22,no
24051,1999,59141.77,25,yes
8231,2003,82374.95,21,no
14579,1999,37290.9,25,yes
12971,2006,108330.25,18,yes
9473,2000,95511.85,24,no
10689,2001,29667.92,23,yes
21635,2003,65864.63,21,no
17954,2003,61920.18,21,no
34889,2001,63301.05,23,no
8923,2001,34928.14,23,yes
17583,2000,89910.65,24,no
20806,1998,4361.57,26,yes
15646,1998,62169.19,26,no
14670,2014,90804.53,10,no
17622,2015,83137.12,9,no
13141,1998,113420.96,26,no
23315,2013,106410.2,11,yes
19620,2004,79414.32,20,no
9777,2002,70993.48,22,no
11574,2011,45331.47,13,no
22333,2004,82348.02,20,no
10501,2000,28773.99,24,yes
14724,2013,50306.99,11,yes
21327,2006,50443.27,18,yes
4358,2005,77324.39,19,yes
14422,1998,56420.28,26,yes
14596,2005,97634.32,19,no
7002,2001,47308.96,23,no
15741,1998,72839.93,26,no
11173,2016,43874.36,8,no
13521,2010,100100.2,14,yes
7600,2007,72140.26,17,no
11464,2000,109251.52,24,no
5578,2001,28217.52,23,yes
10619,1998,38602.4,26,yes
12143,2002,34675.72,22,yes
12238,2000,71004.58,24,yes
15811,2008,61929.79,16,no
14875,1998,56083.64,26,yes
19527,2000,96431.13,24,no
28297,2008,47149.78,16,no
13425,2004,81661.58,20,yes
9264,2005,101898.02,19,yes
18952,2009,53354.29,15,yes
8569,2010,24340.38,14,yes
20255,2002,79815.46,22,no
15978,2000,61779.54,24,no
9783,2003,62103.87,21,yes
11580,1998,36703.53,26,yes
17415,2007,48058.44,17,yes
14078,2005,70633.1,19,yes
11600,2011,55871.02,13,yes
10628,1998,39691.88,26,yes
19395,2005,81867.28,19,no
15661,2002,112343.88,22,yes
34137,1998,86535.16,26,no
8884,2000,69770.4,24,no
20699,2005,29440.56,19,yes
22589,2005,76247.22,19,no
15891,2000,68132.26,24,no
9760,2007,68765.53,17,yes
15942,2005,102024.92,19,no
18394,1998,63542.9,26,no
30104,2006,42413.2,18,yes
12708,2002,46778.7,22,yes
11639,2008,71421.62,16,no
13099,1998,28583.85,26,yes
10182,2005,32938.29,19,yes
10208,2002,26813.2,22,yes
7654,2008,71193.73,16,yes
11185,2014,92821.44,10,no
16907,2003,57145.76,21,no
25416,2000,89656.84,24,no
14406,2010,69662.91,14,yes
19857,2007,95877.61,17,no
2102,2011,56235.75,13,yes
8566,2009,25649.33,15,yes
10446,2000,100001.14,24,yes
14306,2010,108125.03,14,yes
20513,2000,75821.29,24,no
12189,2000,78505.12,24,yes
14957,2010,73498.68,14,no
21117,2005,68659.54,19,no
17675,2001,65492.99,23,no
19899,1998,41554.98,26,yes
19576,2005,72151.58,19,no
11862,2001,107803.12,23,yes
16952,2001,34379.5,23,yes
18237,2004,36282.56,20,yes
11528,2003,34617.19,21,yes
22786,2006,87896.31,18,no
15807,2012,33808.02,12,yes
18428,2000,79115.78,24,no
7044,2002,57031.56,22,yes
15519,2001,65244.16,23,no
18019,2011,69321.14,13,no
11328,1999,54838.69,25,no
8215,2010,84411.52,14,no
9470,1998,23222.48,26,yes
10945,2003,68428.16,21,no
14743,2001,86684.16,23,yes
15649,2012,96825.19,12,no
13123,2001,51647.99,23,yes
26013,2008,57542.36,16,no
7146,2006,64212.71,18,no
10061,2000,67091.4,24,yes
11932,2002,80151.25,22,no
14223,2007,110449.62,17,yes
10244,2005,98013.3,19,no
12282,2009,95504.92,15,no
15861,2012,107340.7,12,no
9710,2009,90017.47,15,no
12727,2007,92893.33,17,no
17909,1998,46326.51,26,yes
19389,1998,67440.39,26,no
19828,2001,86246.27,23,no
16417,2006,47614.18,18,no
14122,2006,55452.88,18,no
12784,2000,81076.3,24,no
9736,2007,24550.64,17,yes
19735,1998,104913.83,26,yes
16673,2000,9595.83,24,yes
26608,2002,78530.24,22,no
10959,2011,30112.99,13,yes
19147,2000,55222.31,24,yes
20936,2015,112833.53,9,yes
14926,2006,58095.61,18,no
16391,1998,32638.06,26,yes
9734,2002,33522.5,22,yes
11712,2012,66295.64,12,no
6740,2002,39236.86,22,yes
13166,1998,59884.42,26,yes
12354,2006,112353.43,18,no
14238,2005,85773.48,19,yes
12636,2003,11991.62,21,yes
17370,2008,71615.86,16,no
19088,2000,89228.48,24,no
15264,2001,31325.38,23,yes
10393,2006,60405.02,18,no
22579,2007,29106.27,17,yes
12163,2015,52514.49,9,yes
21075,2004,96408.87,20,no
14024,2004,96690.85,20,no
8806,2000,28938.04,24,yes
16802,2002,87290.64,22,no
14921,2007,35260.41,17,yes
11453,2012,85543.34,12,no
7523,2008,34514.62,16,yes
11241,2001,51012.52,23,yes
9240,2016,58838.82,8,yes
14162,2013,40384.93,11,yes
11365,2006,52228.68,18,no
16724,2000,32272.53,24,yes
21683,2006,47829.89,18,yes
17723,2003,49480.69,21,yes
12206,1998,97571.26,26,yes
10389,2011,51368.95,13,no
9967,2000,18483.25,24,yes
14305,2012,58658.49,12,yes
10888,2007,41637.45,17,yes
10793,2005,83844.43,19,yes
7499,1999,47517.26,25,yes
12687,2001,97892.15,23,yes
17626,2003,81389.27,21,no
11837,1998,2789.88,26,yes
15409,2017,81359.97,7,no
11263,1999,103815.34,25,yes
15608,1999,74884.92,25,no
9226,2001,61092.12,23,no
19413,2010,98623.84,14,no
9571,2006,77959.57,18,no
11841,2010,80890.99,14,yes
11391,2004,91252.99,20,yes
16446,2003,88513.57,21,no
10590,2000,55441.73,24,no
18972,2002,86376.64,22,no
20273,2005,52641.19,19,no
15030,2005,78059.2,19,no
3868,2011,79237.06,13,no
11447,2005,86603.8,19,no
11069,2014,109757.85,10,no
12284,2008,46433.89,16,no
8896,2001,107353.41,23,yes
12884,2002,75864.37,22,no
20159,2003,44353.48,21,yes
12152,2002,36064.9,22,yes
15965,2013,48732.3,11,yes
20133,2005,54333.88,19,yes
12415,1999,19161.17,25,yes
19252,2002,42734.57,22,yes
15860,1998,30900.69,26,yes
9934,2014,40733.03,10,yes
15359,2005,88227.05,19,no
11838,2005,41243.13,19,yes
17965,2013,66631.83,11,no
18478,2000,57171.68,24,yes
17109,2004,59515.98,20,yes
15847,2000,51513.8,24,yes
13449,1998,24210.86,26,yes
12963,2000,97426.89,24,no
12205,2007,118683.88,17,no
10271,2007,75090.56,17,yes
17705,1998,58408.8,26,yes
13101,2013,78146.07,11,no
17572,2004,66179.15,20,no
21870,2006,66789.62,18,no
15325,2005,46603.46,19,yes
15617,1998,86698.64,26,no
17635,2003,67786.04,21,no
16985,1998,35854.61,26,yes
12860,2016,78687.84,8,yes
34786,2010,92418.81,14,no
14923,2000,6795.43,24,yes
8815,2004,51705.59,20,yes
17687,2007,78406.76,17,no
8037,2000,71740.45,24,no
12693,2006,51614.29,18,yes
29780,2006,102599.67,18,yes
9797,2004,36884.55,20,yes
14133,2010,39608.32,14,yes
16114,1999,92863.52,25,no
12826,2004,58261.05,20,yes
11142,2004,41598.66,20,yes
12594,1999,22230.59,25,yes
10989,2001,73933.39,23,yes
16152,2007,61985.01,17,no
10959,2003,44239.98,21,yes
27200,2002,75540.43,22,no
15327,2013,110902.33,11,yes
14475,2003,74456.75,21,yes
11773,2006,88605.94,18,no
19052,2001,53751.44,23,yes
14004,2013,88172.63,11,yes
7945,2000,49433.35,24,yes
8243,1999,74453.87,25,yes
9335,2001,66711.18,23,yes
13670,2006,84427.57,18,no
14570,2005,82062.22,19,no
15001,2002,87725.15,22,no
9269,1998,20804.82,26,yes
13472,2006,76400.59,18,yes
4805,2017,80813.75,7,yes
24736,2014,34340.72,10,yes
14033,2011,68558.01,13,yes
17936,2009,36074.71,15,yes
13793,2007,47232.19,17,yes
23043,1998,96436.56,26,no
18388,2009,92996.11,15,no
17631,2009,65791.07,15,no
23283,2003,94584.87,21,no
20602,2008,44496.47,16,yes
5980,2004,52354.16,20,yes
16211,2005,86566.33,19,no
7295,1998,81916.37,26,no
21504,2009,27866.93,15,yes
11188,2014,91818.91,10,no
12032,2002,66541.46,22,yes
10598,2014,44994.69,10,yes
17280,2012,90131.41,12,no
11284,1998,70701.44,26,no
6978,2001,51235.55,23,yes
21942,2009,91379.05,15,no
14936,1998,73113.9,26,yes
18606,1998,22596.87,26,yes
21510,2011,73144.51,13,no
9529,2003,100463.02,21,yes
16026,2003,37628.42,21,yes
13274,2002,94247.39,22,yes
20282,2014,95962.26,10,no
21406,2007,44578.12,17,yes
15744,2006,60631.77,18,no
10971,2001,62504.57,23,no
7598,2001,98147.72,23,no
18089,2006,23233.46,18,yes
23644,2004,62348.19,20,no
21073,1998,36103.44,26,yes
14518,2010,43058.87,14,yes
9035,1999,35427.67,25,yes
15260,2007,92054.12,17,no
20213,2003,75206.31,21,no
7565,2007,106277.39,17,yes
4149,2001,88551.27,23,no
6863,1998,15760.12,26,yes
10103,2010,100340.85,14,yes
16907,2003,77726.43,21,no
22795,2001,69533.25,23,no
15788,2002,44296.13,22,yes
16114,2010,68915.19,14,no
10407,2002,99553.56,22,no
10124,2000,98678.26,24,no
13875,1999,43505.91,25,yes
16281,2011,104242.38,13,no
15112,1998,63429.94,26,no
12546,2005,31172.0,19,yes
